,buy_time,comment_time,days,color,size,content,score,sentiment
123,2021-12-12 16:08:18,2021-12-13 20:09:17,1,14s i5 16G 512G锐矩显卡 深空灰,,一直纠结买华为还是买联想，最后下决心买的华为，肯定不是为了性价比，说实话就是为了情怀！感觉还不错，品质很高，还送了鼠标！,5,1
124,2021-12-12 15:16:41,2021-12-13 19:58:04,1,14丨i5 16G 512G锐炬显卡 深空灰,,很好,5,1
125,2021-12-11 23:55:14,2021-12-13 19:56:49,2,14丨i5 16G 512G锐炬显卡 深空灰,,家里常用物品基本都是京东，对京东的品质还是很放心的，以前没什么大问题基本都好评，今天忍不了了，以前这个快递员每次都说我家楼层高，还嫌买的东西重不给送，这么贵重的物品随手扔快递柜，因为外包装肯定尺寸大了些，硬生生塞到一个小快递柜里面，弄的外包装一塌糊涂，电话也不打。而且当天中午前显示派送中的时候就提前给快递说了，到了提前打个电话，结果还是随心所欲，快递柜一扔解决问题，若京东不处理此快递员，坚决告别,5,0
126,2021-12-12 00:16:05,2021-12-13 19:48:57,1,14s i5 16G 512G锐矩显卡 深空灰,,宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得购买,5,1
127,2021-12-12 08:40:29,2021-12-13 19:38:18,1,14s i5 16G 512G锐矩显卡 深空灰,,支持国货，赞华为！完美！,5,1
128,2021-12-12 12:30:26,2021-12-13 19:20:42,1,14丨i5 16G 512G锐炬显卡 深空灰,,华为笔记本电脑重量很轻，使用流畅，完全满足日常使用。平时装在包里非常轻松，也不占太大空间。 华为MateBook14采用了整体相对简约的风格，时尚清爽，符合商务产品的定位，屏幕下方印有银色HUAWEI品牌LOGO。 对于经常出差办公的商务人士来说，具有非常强大的实用性，机身小巧便携，实在让人爱不释手。,5,1
129,2021-12-01 14:56:24,2021-12-13 19:17:02,12,14丨i5 16G 512G锐炬显卡 深空灰,,网上看了好多评价，最终选的这款，外观好好看，自然光有点淡淡的紫色，不玩游戏基础用足够了,5,1
130,2021-12-08 09:15:58,2021-12-13 19:13:58,5,14丨i5 16G 512G锐炬显卡 深空灰,,没有配置网线转行器，有点失望,1,0
131,2021-11-24 10:14:38,2021-12-13 18:57:59,19,14s i5 16G 512G锐矩显卡 云杉绿,,外观很好看，用着也不错，屏幕很好，看视频办公都挺好,5,1
132,2021-12-12 10:05:33,2021-12-13 18:54:17,1,14丨i5 16G 512G锐炬显卡 深空灰,,做工没得说，手感也不错，大厂品质。期待用后的表现也像做工这样流畅。说实在话，刚开始买的时候还确实有点担心还在华为和戴尔中间摇摆。现在觉得确实选择是对的。,5,1
133,2021-12-11 20:00:05,2021-12-13 18:51:14,2,14s i5 16G 512G锐矩显卡 云杉绿,,电脑很好，操作方便，屏幕清晰，速度快，可触屏，颜色也很高级，还另外赠送了一个蓝牙鼠标，之前买的手机也是华为的，符合预期,5,1
134,2021-12-01 00:00:21,2021-12-13 18:45:09,12,14丨i5 16G 512G锐炬显卡 深空灰,,超级超级好看的颜色，很喜欢，质量也很好,5,1
135,2021-12-12 09:56:22,2021-12-13 18:43:46,1,14s i5 16G 512G锐矩显卡 深空灰,,国货yyds！！！我太爱华为了！！！！超棒，携带轻便，使用感也很好 ，爱了爱了！！！深灰色在灯下这个紫色也太好看了吧！！！！,5,1
136,2021-12-11 20:58:27,2021-12-13 18:40:47,2,14丨i5 16G 512G锐炬显卡 深空灰,,支持华为，颜值性能棒棒哒,5,1
137,2021-12-04 13:14:06,2021-12-13 18:34:36,9,14丨i5 16G 512G锐炬显卡 深空灰,,包装很好没有任何破损，电脑运行速度很快，也是很美观大方就是有点小感觉,4,1
138,2021-12-12 00:00:26,2021-12-13 18:20:41,1,14丨i5 16G 512G锐炬显卡 深空灰,,收到啦，超级快，凌晨下单的当天中午就到了，拿在手上挺轻的，音质还不错，机身很有质感，触控也行，有时一着急就直接上手了挺方便的，但对我这个手汗星人来说，还是能避就避吧。其他功能等我慢慢了解吧，然后随便拍了几张照片，目前挺好的。,5,1
139,2021-12-11 20:37:48,2021-12-13 18:15:20,2,14丨i7 16G 512G锐炬显卡 皓月银,,可以物流速度很快，赠送的鼠标也挺好的，,5,1
140,2021-12-12 20:18:05,2021-12-13 18:12:00,1,14丨i5 16G 512G锐炬显卡 深空灰,,笔记本真的不错，期待已久，物流真快，晚上下的单，早上就到了，完美！华为、京东都不错,5,1
141,2021-12-12 08:57:08,2021-12-13 17:58:32,1,14丨i5 16G 512G锐炬显卡 深空灰,,电脑收到了，很好用，价格也很实惠，非常满意的一次购物。大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！,5,1
142,2021-12-09 08:44:35,2021-12-13 17:33:49,4,14s i5 16G 512G锐矩显卡 深空灰,,几千块钱的东西，外包装也没有填充，差评,5,0
143,2021-12-11 20:10:30,2021-12-13 17:32:56,2,14丨i7 16G 512G锐炬显卡 皓月银,,买给刚大一的男友  自己也换部13PM  接下来好好吃土  就问香不香,5,1
144,2021-12-12 15:10:54,2021-12-13 17:26:43,1,14丨i5 16G 512G锐炬显卡 深空灰,,收到电脑啦，体验非常棒,5,1
145,2021-11-27 21:46:51,2021-12-13 17:07:29,16,D14丨i5 16G 512G 皓月银,,华为电脑挺好的，超薄，指纹也非常方便。特别是那个充电线，简直是太有用了，超快充电还支持手机使用。系统也不错，华为手机一碰就能直接互联互通，文件秒传，音乐视频秒播，电脑操作手机太爽了。支持国产华为！！,5,1
146,2021-11-21 15:40:16,2021-12-13 16:58:22,22,D14丨i5 16G 512G 皓月银,,不保电，,4,0
147,2021-11-09 10:47:49,2021-12-13 16:53:38,34,14s i7 16G 512G锐矩显卡 云杉绿,,好看好用好用好用好用好用,5,0
148,2021-12-12 00:02:16,2021-12-13 16:48:38,1,14丨i5 16G 512G锐炬显卡 深空灰,,物流特别快，晚上12点下单，当天下午就拿到了，质量也很好，运行速度挺快的，作为商务办公本来说足够使用，颜值也很高呢，双十二有活动价格也很合适！,5,1
149,2021-12-12 12:20:28,2021-12-13 16:42:03,1,14丨i5 16G 512G锐炬显卡 深空灰,,电脑不错反应也挺快的颜值也高,5,1
150,2021-12-12 14:04:13,2021-12-13 16:41:46,1,14丨i5 16G 512G锐炬显卡 深空灰,,首先手感很不错，颜值完全OK，家庭日常使用觉得挺不错的，比较信赖华为这个品牌，会继续支持,5,1
151,2021-10-31 23:55:58,2021-12-13 16:33:58,43,14丨i5 16G 512G锐炬显卡 深空灰,,现在没用多久就有闪屏的现象了，开机还超级慢,1,0
152,2021-12-04 15:14:58,2021-12-13 16:24:39,9,14丨i7 16G 512G锐炬显卡 皓月银,,第一次用华为感觉不错，速度快配合华为手机多屏协同方便很多。,5,1
153,2021-10-21 21:57:55,2021-12-13 16:19:06,53,14s i7 16G 512G锐矩显卡 深空灰,,大爱华为笔记本，之前研究了好久才选择了华为，速度快，还能触屏人脸识别，新科技，使用感觉挺好,5,1
154,2021-12-12 16:05:08,2021-12-13 16:13:45,1,14丨i5 16G 512G锐炬显卡 深空灰,,快递盒子都整烂了，幸好里面的电脑没有损坏。,4,1
155,2021-12-12 00:10:05,2021-12-13 16:13:27,1,14丨i5 16G 512G锐炬显卡 深空灰,,很不错，外观漂亮，虽然没买到我更喜欢的银色。多屏协同，和手机互动，很炫。第一次用华为笔记本，还在学习中，研究下玩机的技巧，体验中吧,5,1
156,2021-11-19 10:57:12,2021-12-13 16:01:35,24,14s i5 16G 512G锐矩显卡 深空灰,,?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！颜值非常棒，运行贼流畅，当初买的时候身边朋友都劝我买老品牌，可是我就不听，选择华为，支持国货，支持华为！！！,5,1
157,2021-12-12 00:00:13,2021-12-13 15:31:52,1,14丨i5 16G 512G锐炬显卡 深空灰,,颜值超高，日常办公完全足够。多屏协同也非常好用。作为一名花粉，觉得华为的产品越来越先进了，支持华为。中华有为。,5,1
158,2021-12-06 16:08:47,2021-12-13 15:28:17,7,D14丨i5 16G 512G 皓月银,,非常漂亮的笔记本电脑，推荐。,5,1
159,2021-10-25 23:56:37,2021-12-13 15:17:41,49,14丨i7 16G 512G锐炬显卡 深空灰,,华为降价速度比太快了，特别失望，一个月时间能降价600,1,0
160,2021-11-11 23:35:17,2021-12-13 14:52:22,32,14丨i5 16G 512G锐炬显卡 深空灰,,本来担心太小，结果拿到手刚刚好，金属质感手感很好，键盘触碰也很舒服，诸多功能还有待开发！就是摄像头不是特别习惯，哈哈  感觉太低了  人得坐的比较远 其他都还好,5,1
161,2021-10-21 22:40:17,2021-12-13 14:51:10,53,D14丨i5 16G 512G 皓月银,,一直很喜欢华为的电脑，电脑很轻薄啊！散热效果也还可以，用了一天，只是有点发热，外形银白色，其实我更喜欢银灰色，但是没货了，所以只能买银白色了,5,1
162,2021-11-23 12:25:39,2021-12-13 14:18:41,20,14丨i5 16G 512G锐炬显卡 深空灰,,"电子产品全部华为，手机，手表，耳机，电脑，路由器。自己19年买了一台14，20年买了一台xpro，现在又买了一台14。现在的带触摸了，就和xpro差不多了。运行速度：很快，办公足够屏幕效果：超级清晰3000*2000散热性能：很好很赞，不过我不打游戏外形外观：超级薄，和A4纸差不多大，完美的厚度轻薄程度：如上其他特色：触摸，一键指纹开机，主要是颜色超级喜欢",5,1
163,2021-12-12 12:35:46,2021-12-13 14:08:47,1,14s i5 16G 512G锐矩显卡 深空灰,,安装运行速度：快散热性能：好外形外观：美轻薄程度：薄,5,1
164,2021-11-11 00:01:31,2021-12-13 14:02:23,32,14丨i7 16G 512G锐炬显卡 深空灰,,电脑挺好用的，满意的一次购物,5,1
165,2021-10-29 17:08:14,2021-12-13 14:00:42,45,14s i5 16G 512G锐矩显卡 云杉绿,,轻薄程度：较轻外形外观：美观运行速度：快一直想换华为的matebook系列，开始在纠结要13s还是14s，去店里看了实物后才发现13s只有type c 口，而14s的口要全一些，最终选择了14s。云杉绿一直缺货，好不容易等到有货了就立刻下单，实物没让我失望，是一种很沉稳的绿，大气上档次。屏幕显示和运行速度都很好，值得购买。,5,1
166,2021-12-09 03:34:30,2021-12-13 13:59:23,4,14s i7 16G 512G锐矩显卡 深空灰,,售后服务不好！,1,0
167,2021-11-10 15:39:18,2021-12-13 13:48:51,33,14丨i5 16G 512G锐炬显卡 深空灰,,买了不到十天就白屏 后续一直这样 客服也不给换 垃圾垃圾垃圾 请大家不要买这款 尤其是不要在京东上买,1,0
168,2021-12-12 00:44:49,2021-12-13 13:45:58,1,14s i5 16G 512G锐矩显卡 深空灰,,14S屏幕效果：非常清析运行速度：很快，安静轻薄程度：便于携带,5,1
169,2021-12-11 21:36:52,2021-12-13 13:23:43,2,14丨i5 16G 512G锐炬显卡 深空灰,,哪有挺好的，就是我刚买一天刚到货，就又便宜了300元，心里面特别不舒服,5,1
170,2021-12-12 18:18:39,2021-12-13 13:17:39,1,14丨i5 16G 512G锐炬显卡 深空灰,,挺好的，室友的也是这个电脑,5,1
171,2021-10-17 22:51:40,2021-12-13 13:08:02,57,14s i5 16G 512G锐矩显卡 云杉绿,,京东购物带来愉快享受，感谢京东物流给予优质服务！,5,1
172,2021-11-29 22:27:55,2021-12-13 13:03:22,14,D14丨i5 16G 512G 皓月银,,不错,5,1
173,2021-12-11 22:47:44,2021-12-13 12:57:50,2,14丨i5 16G 512G锐炬显卡 深空灰,,电脑开机快，这个尺寸方便携带，很适合学习跟办公。颜色也很有质感，喜欢的兄弟不要犹豫，赶快入手吧。,5,1
174,2021-10-24 19:32:21,2021-12-13 12:44:24,50,D14丨i5 16G 512G 皓月银,,用的很顺手，还不错，用起来还可以,5,1
175,2021-12-12 10:09:06,2021-12-13 12:39:27,1,14s i5 16G 512G锐矩显卡 深空灰,,很好,5,1
176,2021-12-12 10:42:19,2021-12-13 12:36:51,1,14s i5 16G 512G锐矩显卡 深空灰,,华为电脑还是一如既往的好看，配送速度也超快，支持！,5,1
177,2021-12-11 21:00:49,2021-12-13 12:24:47,2,14s i5 16G 512G锐矩显卡 深空灰,,电脑很棒！物流也很快！中华有为，支持华为，中国必胜！！,5,1
178,2021-12-12 00:15:58,2021-12-13 12:18:46,1,14丨i5 16G 512G锐炬显卡 深空灰,,电脑很不错，外观设计很好，特别是机器整体刚性很好，不是那种软塌塌的感觉，值得学生购买的一款电脑，有些地方需要改进，typec口少了，2个应该就不错了，还有没有rj45网口，有些场合不太方便。,5,1
179,2021-12-11 23:08:04,2021-12-13 12:00:00,2,14丨i5 16G 512G锐炬显卡 深空灰,,开机后，速度一级棒，电脑的散热性能也非常好，外形美观大方设计优良，色彩艳丽，快递周到，客服热情，一次完美的网购！下次还会光顾,5,1
180,2021-12-10 13:22:26,2021-12-13 11:53:33,3,14s i7 16G 512G锐矩显卡 深空灰,,东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样。运行速度：运行速度很快，很流畅，运行速度很快,5,1
181,2021-10-09 00:30:17,2021-12-13 11:43:24,65,D14丨i5 16G 512G 皓月银,,此用户未及时填写评价内容,1,1
182,2021-12-12 08:24:26,2021-12-13 11:41:21,1,14s i5 16G 512G锐矩显卡 深空灰,,华为笔记本品质不错，家里华为手机，笔记本，电视，路由器，体脂秤，手环凑成全家桶了。昨天买的电脑，笔记本屏幕右下角边框不贴合，京东售后说电脑激活了，属于外观问题，对于我的换货售后要求驳回了，无语，害怕边框后续使用扛不住啊！,5,1
183,2021-12-11 20:39:41,2021-12-13 11:40:43,2,14丨i5 16G 512G锐炬显卡 深空灰,,东西是好东西，屏幕特别清晰！！！！,5,1
184,2021-12-12 22:10:26,2021-12-13 11:39:32,1,14s i5 16G 512G锐矩显卡 深空灰,,触摸屏感觉挺好，笔记本平板手机功能三合一！,5,1
185,2021-12-12 16:00:40,2021-12-13 11:37:57,1,14丨i5 16G 512G锐炬显卡 深空灰,,必须给快递小哥好评啊，由于身边没有刀子，小哥自己用嘴给我拆快递验货，在旁边看得心疼，真的很敬业，生活不易，尊重每一份职业，感谢快递小哥悉心送过上门 辛苦了！运行速度：快屏幕效果：非常清晰,5,1
186,2021-12-12 15:50:11,2021-12-13 11:37:30,1,14丨i5 16G 512G锐炬显卡 深空灰,,看了好久还是选了华为的电脑，电脑很棒,5,1
187,2021-12-11 20:01:30,2021-12-13 11:36:12,2,14丨i5 16G 512G锐炬显卡 深空灰,,机器速度反应快，屏幕清晰度高，触屏操作十分方便，轻薄本，颜值不错。,5,1
188,2021-12-09 12:59:20,2021-12-13 11:12:44,4,D14丨i5 16G 512G 皓月银,,还是挺不错的,5,1
189,2021-12-12 10:58:42,2021-12-13 11:08:42,1,14丨i5 16G 512G锐炬显卡 深空灰,,12号上午第一时间抢到了华为MateBook14S，下午6点多就收到货了，果然没有让我失望。做工非常精致，像艺术品一样。电脑很轻薄，手感特别好。屏幕分辨率很高，2.5K屏幕非常清晰视觉上冲击力很大，屏幕显示效果非常棒，可以用细腻惊艳来形容。电脑运行速度极快，散热性能好，超薄便于携带。还能安装手机APP太方便了，可以说把手机装进电脑里。高刷90HZ并且支持触控，屏占比很大，看起来很舒服，使用起来也很流畅，支持华为，加油！,5,1
190,2021-11-23 10:53:46,2021-12-13 11:07:50,20,14丨i5 16G 512G锐炬显卡 深空灰,,第二次购买了，好用，速度快，不卡机，办公一流,5,1
191,2021-12-04 07:26:52,2021-12-13 10:54:38,9,14丨i5 16G 512G锐炬显卡 深空灰,,万恶的操作，奔着双12活动买的，我就想问问，为什么双12活动结束反倒降价。双12就是涨价活动,1,0
192,2021-12-01 10:03:27,2021-12-13 10:54:19,12,14丨i5 16G 512G锐炬显卡 深空灰,,买来自己用的，用着感觉挺好，但是为啥感觉是拆封过的，胶带感觉是撕过重贴的，印子都不在一个地方，暂时没有其他问题，总体来说还不错,5,1
193,2021-10-30 14:32:30,2021-12-13 10:35:44,44,14丨i5 16G 512G锐炬显卡 深空灰,,包装扎实，物流很快，打开之后颜值能打，质感很足，上手后功能实用，确实不错,5,1
194,2021-12-11 20:20:27,2021-12-13 10:33:40,2,14丨i5 16G 512G锐炬显卡 深空灰,,首先想说的是超出了我的预期，华为笔记本从做工来看就已经很极致了，操作很丝滑。非常不错，颠覆了我对笔记本电脑的认知，触控很厉害。支持华为，支持国货！华为加油！,5,1
195,2021-11-20 13:37:28,2021-12-13 10:33:20,23,14丨i7 16G 512G锐炬显卡 深空灰,,好,5,1
196,2021-12-12 03:02:21,2021-12-13 10:30:40,1,14丨i5 16G 512G锐炬显卡 深空灰,,颜值超高，一打开包装就很喜欢，对比了很多家还是选择了华为，因为手机也是华为，最爱多屏协同这个，太方便了，会推荐其他朋友购买 爱了爱了,5,1
197,2021-12-12 00:03:37,2021-12-13 10:10:03,1,14s i7 16G 512G锐矩显卡 深空灰,,大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！华为品质，品质信赖，华为，打造国货精品，国货之光！值得信赖！,5,1
198,2021-12-11 22:06:20,2021-12-13 10:08:20,2,14丨i5 16G 512G锐炬显卡 深空灰,,手提很轻薄，质感非常棒，屏幕非常清晰，同事很喜欢。来了之后，立马拆开激活使用，带触屏的屏幕非常棒。语音沟通实在是太方便了。满满的科技感。,5,1
199,2021-10-15 17:50:29,2021-12-13 10:06:35,59,14丨i5 16G 512G锐炬显卡 深空灰,,都非常的好。,5,1
200,2021-12-04 01:15:31,2021-12-07 15:35:39,3,14s i7 16G 512G锐矩显卡 云杉绿,,真的太不错啦！！！种草很久终于拔草??从一开始打算买5999的版本，一路飙升下手买了7999的14s，哇咔咔，用起来太爽啦！！！完美的屏幕，视觉体验满分?可以直接下app，可以和手机一起用，拖拉文件无敌方便，宝贝和介绍的一样，质感很好，功能强大，用了感觉不错东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样！！！炒鸡方便。大爱！！！,5,1
201,2021-10-31 22:09:51,2021-12-11 22:09:58,41,14丨i7 16G 512G锐炬显卡 深空灰,,挺坑的，双十一买了之后，连续的降价。电脑是挺好的，就是这个营销策略很不舒服,5,0
202,2021-12-12 00:20:59,2021-12-14 10:15:45,2,14丨i5 16G 512G锐炬显卡 深空灰,,第一次用华为笔记本电脑，触摸屏、分屏互动、指纹解锁等高大尚，收货后打开笔记本进行简单的语音提示设置成功后，直接就进入了操作系统，真是贴心服务，免去了其他本本开机还要等待安装系统的时间。尤其是与华为手机可以共享内容，一次杠杠的购机，准备推荐同事再买6台！,5,1
203,2021-12-12 03:02:21,2021-12-13 10:30:40,1,14丨i5 16G 512G锐炬显卡 深空灰,,颜值超高，一打开包装就很喜欢，对比了很多家还是选择了华为，因为手机也是华为，最爱多屏协同这个，太方便了，会推荐其他朋友购买 爱了爱了,5,1
204,2021-10-27 23:09:33,2021-11-22 18:23:34,26,[新]D 14 I5+16G+512GB 银,,这才买几天。。。而且左上角发热严重。不时还卡一下。就除了是华为的，性价比真的很低。,1,0
205,2021-11-11 19:18:08,2021-12-09 10:10:34,28,14丨i5 16G 512G锐炬显卡 深空灰,,运行速度：运行速度快 不会卡屏幕效果：可以触屏散热性能：很好轻薄程度：拿出门很方便 不会很重其他特色：颜色好看，适合女生,5,1
206,2021-09-25 13:24:42,2021-12-01 19:45:48,67,14丨i7 16G 512G锐炬显卡 深空灰,,此用户未及时填写评价内容,1,1
207,2021-12-12 16:08:18,2021-12-13 20:09:17,1,14s i5 16G 512G锐矩显卡 深空灰,,一直纠结买华为还是买联想，最后下决心买的华为，肯定不是为了性价比，说实话就是为了情怀！感觉还不错，品质很高，还送了鼠标！,5,1
208,2021-12-04 00:04:27,2021-12-12 18:02:41,8,14丨i5 16G 512G锐炬显卡 深空灰,,这款华为电脑整体使用下来非常不错，很适合学生使用，而且触摸屏也非常方便，屏幕占比大，看起来很舒服。,5,1
209,2021-11-01 00:04:34,2021-11-29 17:27:39,28,i5 16G 512G锐炬显卡 皓月银,,已经用了差不多一个月时间。平时就是听歌，看视频(电影，动画&hellip;&hellip;)，office办公，操作都挺流畅的，跟华为手机也可以连上～屏幕可以触屏操作也是挺方便的??长时间使用发热也不明显,4,1
210,2021-11-19 17:31:07,2021-11-29 09:57:29,10,[新]D 14 I5+16G+512GB 银,,"终于下定决心买华为笔记本了,本来打算买16寸的,但是没有货,买个14寸的也不错。真的很喜欢,完全超出期望值,发货速度非常快,包装非常仔细、严实,运送速度很快,配合华为手机的功能系统,用起来太方便了,真是生产カ工具啊。",5,1
211,2021-12-11 23:38:42,2021-12-12 13:14:08,1,14丨i5 16G 512G锐炬显卡 深空灰,,电脑收到了，非常好，很轻便的，智能语音指导一键安装的，速度非常快，屏幕分辨率很高，值得购买，希望华为越来越好！,5,1
212,2021-12-01 00:09:51,2021-12-01 22:33:12,0,14s i5 16G 512G锐矩显卡 深空灰,,最后，关于MateBook 14s，我个人觉得是非常值得选购的一款笔记本，兼具轻薄和高性能，市面上目前14英寸的英特尔轻薄本，大部分的性能释放都在40W以下，这次MateBook 14s直接做到了45W，对于那些有便携以及轻度游戏需求的人来说非常合适。华为手机用户如果有笔记本购买需求，这台也是可以考虑的，毕竟生态联动上是真的舒服。,5,1
213,2021-12-06 13:18:30,2021-12-14 12:45:33,8,14s i5 16G 512G锐矩显卡 深空灰,,这款电脑使用了几天，运行速度还是很快的，兼顾了打游戏，办公，华为的产品必须支持，支持,5,1
214,2021-12-12 00:00:26,2021-12-13 18:20:41,1,14丨i5 16G 512G锐炬显卡 深空灰,,收到啦，超级快，凌晨下单的当天中午就到了，拿在手上挺轻的，音质还不错，机身很有质感，触控也行，有时一着急就直接上手了挺方便的，但对我这个手汗星人来说，还是能避就避吧。其他功能等我慢慢了解吧，然后随便拍了几张照片，目前挺好的。,5,1
215,2021-11-11 19:31:59,2021-12-05 23:05:46,24,14s i7 16G 1TB锐矩显卡 深空灰,,电脑已经收到并且使用一段时间了，觉得还是比较符合自己的预期的，多屏协同办公，手机app的跨终端显示都是比较新颖，全面触控屏，绝对是长期敲键盘后的一个放松，还有长期续航时间，基本上充满一次后一天的办公都够了！,5,1
216,2021-12-11 22:26:41,2021-12-13 09:53:40,2,14丨i5 16G 512G锐炬显卡 深空灰,,好产品、好服务，双12的优惠这个价值了，支持国产支持华为，慢慢适应新宝贝，爱了爱了,5,1
217,2021-12-08 15:30:18,2021-12-09 16:41:40,1,14丨i5 16G 512G锐炬显卡 深空灰,,"大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算,客服真的很不错哦～搓手手万分期待的东西终于到手。内心那个炽热激动的劲儿涌上来止都止不住！！！觉得东西不错我就会给好评宝贝产品质量很好，是正品。和页面描述写的基本一致，卖家的客服服务态度从头到尾都很好，快递发货速度超快终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的!掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好!不得不得竖起大拇指。下次需要的时候我还会再来的！到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高",5,1
218,2021-12-04 10:45:15,2021-12-07 00:41:33,3,14丨i5 16G 512G锐炬显卡 深空灰,,个人认为很不错，这个价格很值，华为的笔记本配华为手机简直不要太爽哦 哈哈哈 超爱 苹果我是用不明白了 果断甩给老公。哇咔咔 太喜欢太喜欢了 爱不释手性能真的很值 触屏 手机?共享屏幕 用起来很棒,5,1
219,2021-12-11 20:36:43,2021-12-12 12:51:02,1,14丨i5 16G 512G锐炬显卡 深空灰,,网上看不是很漂亮，真机看完全不同，很漂亮。多屏协同这个有点#，太实用了。,5,1
220,2021-10-30 14:32:30,2021-12-13 10:35:44,44,14丨i5 16G 512G锐炬显卡 深空灰,,包装扎实，物流很快，打开之后颜值能打，质感很足，上手后功能实用，确实不错,5,1
221,2021-11-24 23:05:52,2021-12-07 11:19:52,13,D14丨i5 16G 512G 皓月银,,使用了一个星期，感觉很好，10秒内开机，14寸家庭用也很合适，总体满意,5,1
222,2021-11-11 23:39:15,2021-11-18 10:18:02,7,新丨i7 16G 1TB锐矩显卡 深空灰,,好不容易买到，用了7天，体验非常好，触摸屏，键盘，硬盘空间都非常满意。推荐华为精品，推荐这款。,5,1
223,2021-10-27 23:40:49,2021-11-06 21:56:37,10,[新]D 14 I5+16G+512GB 银,,3号收的到，用了几天开机了之后就死机,1,0
224,2021-12-11 20:01:30,2021-12-13 11:36:12,2,14丨i5 16G 512G锐炬显卡 深空灰,,机器速度反应快，屏幕清晰度高，触屏操作十分方便，轻薄本，颜值不错。,5,1
225,2021-11-11 22:51:13,2021-12-05 16:52:46,24,14丨i5 16G 512G锐炬显卡 深空灰,,在华为matebook14，14S，13，13S四款笔记本电脑中反复对比后，考虑了自己的使用需求和性价比之后，最终买了这款触屏的14，用来办公游刃有余，买后降价了两次，都申请价保成功了。,5,1
226,2021-11-10 09:02:02,2021-11-23 12:45:07,13,i5 16G 512G锐炬显卡 深空灰,,挺好的，白得很漂亮,1,1
227,2021-11-19 10:57:12,2021-12-13 16:01:35,24,14s i5 16G 512G锐矩显卡 深空灰,,?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！颜值非常棒，运行贼流畅，当初买的时候身边朋友都劝我买老品牌，可是我就不听，选择华为，支持国货，支持华为！！！,5,1
228,2021-12-11 22:44:30,2021-12-12 18:28:18,1,14丨i5 16G 512G锐炬显卡 深空灰,,外观颜值高，磨砂手感，重量轻，高清屏幕，看着很舒服，开机快，系统与华为手机，耳机，无缝衔接，体验感非常棒，华为出精品，华为粉。手机耳机电脑全系华为，支持华为！京东物流隔日达，非常快！,5,1
229,2021-11-13 13:17:44,2021-12-02 00:24:18,19,14丨i5 16G 512G锐炬显卡 皓月银,,触屏屏幕很好，屏幕清晰，音质也很好触屏灵敏，外观漂亮，做工精致，操作简单，大棒棒棒,5,1
230,2021-11-27 21:46:51,2021-12-13 17:07:29,16,D14丨i5 16G 512G 皓月银,,华为电脑挺好的，超薄，指纹也非常方便。特别是那个充电线，简直是太有用了，超快充电还支持手机使用。系统也不错，华为手机一碰就能直接互联互通，文件秒传，音乐视频秒播，电脑操作手机太爽了。支持国产华为！！,5,1
231,2021-11-20 11:19:43,2021-11-21 14:19:04,1,i5 16G 512G锐炬显卡 深空灰,,刚开箱，打开之后发现开始菜单打不开,1,0
232,2021-12-04 06:22:39,2021-12-12 16:42:32,8,14s i5 16G 512G锐矩显卡 深空灰,,"好产品、好品质、好服务,宝贝确实值这个价钱,在这给华为点个赞且听俺慢慢道来:颜值高、性能强,多屏协同味道香;风扇静、屏幕靓,续航时间相当长;重量轻,单手开,居家旅行都能上; win 激活, office 送,安卓软件也能装;金属壳,触摸屏,丝滑柔顺真叫棒;华为高,国货强,中流砥柱抵风浪!",5,1
233,2021-11-05 00:00:05,2021-11-28 21:56:25,23,[新]D 14 I5+16G+512GB 银,,用起来感觉不错,5,1
234,2021-11-27 13:45:08,2021-11-29 09:04:20,2,新丨i7 16G 512G锐矩显卡 云杉绿,,先了那个13s，又买了这个14s，1.5mm键程可圈可点，性能当然没得说，支持国货支持华为不是重点，但谁更用心，投入的研发更多还是能立判高下的，致敬那些带你接近未来的人。,5,1
235,2021-12-10 17:08:47,2021-12-14 17:48:23,4,D14丨i5 16G 512G 皓月银,,笔记本轻巧，发热量低，运行流畅，不足是屏幕太差，屎黄！,5,1
236,2021-12-11 22:15:00,2021-12-12 17:47:43,1,14丨i5 16G 512G锐炬显卡 深空灰,,外形好看秀气质量不错音效清晰屏幕显示靓丽后期客服服务热情周到，解答的问题都轻松解决。值得推荐购买价格优惠活动性价比很高送蓝牙鼠标??。希望后期能赠品电脑包?就更完美啦。,5,1
