,buy_time,comment_time,days,color,size,content,score,sentiment
121,2021-11-24 07:45:09,2021-11-25 14:06:22,1,14英寸,【7nm】2021 E14|R7|16G|512GSSD,很好， 很快得。。。,5,1
122,2021-10-27 15:00:27,2021-11-25 13:27:43,29,14英寸 win 11,新款E14|R5|16G|512G win11,物流配送快，服务相当好。,5,1
123,2021-10-27 15:02:33,2021-11-25 13:27:38,29,14英寸 win 11,新款E14|R5|16G|512G win11,物流配送快，服务相当好。,5,1
124,2021-11-20 12:35:36,2021-11-24 16:40:43,4,14英寸,【7nm】2021 E14|R7|16G|512GSSD,送货很快，外观漂亮，使用方便,5,1
125,2021-10-13 16:29:24,2021-11-24 16:09:50,42,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,质量很好，运行很快！,5,1
126,2021-11-10 20:11:25,2021-11-24 13:19:52,14,14英寸,【7nm】2021 E14|R5|16G|512GSSD,之前一直缺货，这次终于买到了，不过由于缺货等了一个星期才到。电脑是全新的，没有什么问题，运行也很流畅，手感非常不错。目前没有什么问题一切正常，也不怎么发热。这是我目前所体验的结果，大家可以参考一下。,5,1
127,2021-11-22 11:59:09,2021-11-24 09:42:30,2,14英寸,【7nm】2021 E14|R5|16G|512GSSD,运行速度：新电脑运行起来真的很快很流畅屏幕效果：效果很好散热性能：基本不热，我自己也搭配了一个电脑支架可能散热效果更好一些外形外观：很酷炫的一款工作本轻薄程度：算是轻薄的，便于携带,5,1
128,2021-11-18 11:08:43,2021-11-23 16:16:17,5,14英寸,【7nm】2021 E14|R5|16G|512GSSD,应该是性价比比较高的一款吧，公司it推荐的。就是有点厚，而且有一定次品率。这是退货后买的第二台。上盖盖上有一定盖合的松动。,4,0
129,2021-11-22 20:32:43,2021-11-23 15:46:07,1,14英寸,【7nm】2021 E14|R5|16G|512GSSD,运行速度：不错屏幕效果：感觉不是很好散热性能：不错外形外观：不错轻薄程度：可以,5,1
130,2021-09-29 14:38:54,2021-11-23 10:46:00,55,14英寸,【7nm】2021 E14|R5|16G|512GSSD,还不错,5,1
131,2021-10-15 00:21:48,2021-11-22 16:04:30,38,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,相信品牌的力量，完美的,5,1
132,2021-10-06 19:47:28,2021-11-21 17:32:34,46,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,不错，科技进步确实很快，比十年前买的i5快多了,5,1
133,2021-11-11 16:30:02,2021-11-21 13:49:25,10,14英寸,【7nm】2021 E14|R5|16G|512GSSD,这是京东买电器最慢的一次，下单到收件10天时间,5,0
134,2021-10-03 16:19:46,2021-11-21 00:26:32,49,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,用了一个月，质量还不错！,5,1
135,2021-11-17 23:10:16,2021-11-20 21:30:05,3,14英寸,【7nm】2021 E14|R5|16G|512GSSD,我的商品和我收到的物品不符！我购买了笔记本电脑和背包，为什么收到的没有背包！,1,1
136,2021-10-16 21:01:40,2021-11-20 21:12:41,35,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,评价晩了，非常好,5,1
137,2021-09-23 09:54:54,2021-11-19 21:13:31,57,14英寸,【7nm】2021 E14|R5|16G|512GSSD,电脑目前使用未出现任何问题，运行也很稳定，一直很喜欢的款式，内敛稳重。,5,1
138,2021-11-17 17:58:28,2021-11-19 13:42:24,2,14英寸,【7nm】2021 E14|R7|16G|512GSSD,外包装的封条有被打开的痕迹。检查里面没看到有异常情况。就先用着吧。,3,0
139,2021-11-11 09:33:05,2021-11-19 12:12:44,8,14英寸,【7nm】2021 E14|R5|16G|512GSSD,货真价实可美中不足惜没有鼠标和电脑包,5,1
140,2021-09-21 20:16:35,2021-11-19 11:02:08,59,14英寸,【7nm】2021 E14|R5|16G|512GSSD,"电脑很满意,感觉手感不错,",5,1
141,2021-10-16 11:26:05,2021-11-18 20:04:55,33,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,非常棒的体验，质量保证，全国联保,5,1
142,2021-11-10 20:03:31,2021-11-17 16:52:46,7,14英寸,【7nm】2021 E14|R5|16G|512GSSD,好,5,1
143,2021-10-21 15:53:53,2021-11-16 22:48:04,26,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,好品牌 值得信赖,5,1
144,2021-09-23 09:17:45,2021-11-16 15:02:55,54,14英寸,【7nm】2021 E14|R5|16G|512GSSD,不错,5,1
145,2021-10-19 11:34:33,2021-11-16 13:51:49,28,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,物流很快,5,1
146,2021-09-21 08:49:30,2021-11-14 20:42:14,54,14英寸,【7nm】2021 E14|R5|16G|512GSSD,帮人买的，先占位，后面再评,5,1
147,2021-10-08 16:13:11,2021-11-13 14:20:01,36,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,给公司员工买的电脑，物美价廉，京东自营送货快，也能开发票，不错。给公司员工买的电脑，物美价廉，京东自营送货快，也能开发票，不错。,5,1
148,2021-10-08 16:22:25,2021-11-13 14:19:33,36,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,给公司员工买的电脑，物美价廉，京东自营送货快，也能开发票，不错。给公司员工买的电脑，物美价廉，京东自营送货快，也能开发票，不错。,5,1
149,2021-09-22 18:27:00,2021-11-13 12:01:17,52,14英寸,【7nm】2021 E14|R5|16G|512GSSD,性能好，性价比高，价格实惠，性价比高，很满意。,5,1
150,2021-09-21 09:11:37,2021-11-12 20:11:38,52,14英寸,【7nm】2021 E14|R5|16G|512GSSD,还行吧到街道非诚到还行吧到街道非诚到,5,1
151,2021-10-06 23:47:42,2021-11-12 12:00:11,37,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,运行速度：速度惊人屏幕效果：精彩绝伦散热性能：散热卓越外形外观：炫酷大气,5,1
152,2021-10-20 17:18:45,2021-11-12 08:35:48,23,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,此用户未填写评价内容,4,1
153,2021-10-31 09:41:08,2021-11-12 06:28:02,12,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,手感不错,5,1
154,2021-10-11 21:57:48,2021-11-11 20:30:06,31,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,店家发货很快就到了，产品看着不错，用着也挺顺手的，如果能配个鼠标就完美了，不得不说，京东快递厉害啊！安全，快速，而且快递小哥的态度极好！,5,1
155,2021-09-29 10:00:40,2021-11-11 12:58:39,43,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,用了一个月才来评价，ThinkPad品牌力还是不错的的，运行流畅运行速度：很流畅散热性能：连续使用三四个小时该不会有明显的发烫，散热效果很好,5,1
156,2021-10-06 17:17:26,2021-11-11 00:41:36,36,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,没有发现问题。散热似用是比intel版本的要好一些了。日常办公用。,5,1
157,2021-11-10 15:33:05,2021-11-10 19:46:11,0,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,不错很好，性价比高，值得购买！！！,5,1
158,2021-10-14 08:46:34,2021-11-10 14:09:12,27,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,性价比可以,5,1
159,2021-10-03 11:18:39,2021-11-10 11:00:56,38,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,笔记本还可以吧，作为轻薄本，勉强够用，充电器也比较小，综合起来比较强。,5,1
160,2021-10-21 10:57:14,2021-11-09 21:14:42,19,15.6英寸,【7nm】2021 E15|R5|16G|512GSSD,同事对这款机器很满意。很好用。,5,1
161,2021-10-12 16:30:50,2021-11-09 21:02:13,28,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,性价比不错，屏幕也看起不错。办公速度很快。,5,1
162,2021-10-13 21:00:02,2021-11-08 21:33:22,26,15.6英寸,【7nm】新款E15|R7|16G|512GSSD,用着很满意，非常顺畅很好用,5,1
